Order_ID,Order_Date,Region,City,Product_Category,Product_Name,Sales,Cost,Profit,Discount,Customer_Satisfaction,Delivery_Days,Customer_Age,Customer_Segment
ORD01503,2025-02-24,South,Uyo,Furniture,Furniture Item 11,1716.27,1510.31,23.87,17.7,3.7,7.8,26,Consumer
ORD01504,2025-09-04,South,Port Harcourt,Office Supplies,Office Supplies Item 7,591.9,402.49,113.19,21.5,2.3,7.4,50,Consumer
ORD01505,2025-04-24,North,Kaduna,Furniture,Furniture Item 7,1660.46,1461.21,83.57,11.6,3.9,1.7,60,Corporate
ORD01506,2025-06-10,South,Port Harcourt,Electronics,Electronics Item 9,1129.1,812.95,167.98,21.9,3.6,7.8,50,Small Business
ORD01507,2025-02-17,East,Enugu,Electronics,Electronics Item 2,988.6,711.79,203.61,12.3,3.8,3.4,49,Consumer
ORD01508,2025-07-01,North,Kano,Office Supplies,Office Supplies Item 10,366.27,249.07,88.58,13.0,4.7,2.5,24,Consumer
ORD01509,2025-06-02,West,Lagos,Furniture,Furniture Item 4,1711.97,1506.53,100.34,10.2,4.5,7.1,49,Consumer
ORD01510,2025-12-19,North,Kano,Furniture,Furniture Item 14,1542.52,1357.42,126.14,6.4,4.3,3.0,45,Consumer
ORD01511,2025-12-18,South,Port Harcourt,Furniture,Furniture Item 12,1916.3,1686.35,80.3,13.0,3.2,6.5,28,Small Business
ORD01512,2025-10-29,South,Port Harcourt,Furniture,Furniture Item 13,1886.45,1660.08,-19.22,21.7,2.7,7.6,52,Corporate
ORD01513,2025-07-12,South,Port Harcourt,Office Supplies,Office Supplies Item 5,615.73,418.7,110.42,23.4,3.6,9.4,36,Small Business
ORD01514,2025-09-30,South,Port Harcourt,Office Supplies,Office Supplies Item 12,459.31,312.33,92.46,19.8,2.8,8.2,60,Consumer
ORD01515,2025-03-01,South,Uyo,Office Supplies,Office Supplies Item 10,500.71,340.48,88.83,23.8,3.6,8.6,47,Consumer
ORD01516,2025-09-12,North,Kaduna,Electronics,Electronics Item 8,1079.89,777.52,235.8,10.3,4.0,4.5,55,Consumer
ORD01517,2025-09-09,South,Port Harcourt,Furniture,Furniture Item 5,1941.73,1708.72,18.74,18.4,2.9,8.9,44,Small Business
ORD01518,2025-10-21,East,Owerri,Office Supplies,Office Supplies Item 5,567.74,386.06,159.7,6.5,3.8,2.8,55,Consumer
ORD01519,2025-10-13,South,Port Harcourt,Electronics,Electronics Item 5,1472.31,1060.06,271.41,15.9,3.7,5.5,37,Consumer
ORD01520,2025-07-29,West,Lagos,Electronics,Electronics Item 5,948.31,682.78,227.26,6.7,4.6,1.7,24,Consumer
ORD01521,2025-01-10,South,Port Harcourt,Furniture,Furniture Item 6,1985.3,1747.06,-51.9,24.4,3.0,6.2,37,Consumer
ORD01522,2025-05-14,West,Lagos,Furniture,Furniture Item 11,2079.23,1829.72,63.4,14.9,3.9,4.7,53,Consumer
ORD01523,2025-11-10,North,Kano,Electronics,Electronics Item 1,962.22,692.8,194.92,12.9,4.9,4.1,62,Consumer
ORD01524,2025-03-27,South,Uyo,Furniture,Furniture Item 7,1658.03,1459.06,-32.64,23.3,3.2,6.1,20,Consumer
ORD01525,2025-01-31,West,Ibadan,Electronics,Electronics Item 5,702.88,506.08,167.52,6.9,4.1,3.0,52,Consumer
ORD01526,2025-11-14,West,Lagos,Office Supplies,Office Supplies Item 1,552.93,375.99,147.15,9.0,4.3,4.4,32,Consumer
ORD01527,2025-09-29,East,Enugu,Electronics,Electronics Item 14,1212.73,873.16,264.91,10.3,3.9,6.0,47,Consumer
ORD01528,2025-04-09,East,Enugu,Office Supplies,Office Supplies Item 10,388.98,264.51,101.33,9.9,4.4,3.7,39,Consumer
ORD01529,2025-07-11,South,Uyo,Office Supplies,Office Supplies Item 2,412.35,280.4,82.12,20.1,3.5,6.7,40,Corporate
ORD01530,2025-01-03,South,Port Harcourt,Electronics,Electronics Item 14,884.94,637.16,131.72,21.9,3.4,9.1,44,Consumer
ORD01531,2025-09-20,North,Kano,Office Supplies,Office Supplies Item 14,400.31,272.21,109.68,7.7,4.2,3.8,44,Consumer
ORD01532,2025-09-20,East,Owerri,Electronics,Electronics Item 4,731.77,526.87,155.93,11.2,3.6,3.8,22,Consumer
ORD01533,2025-12-06,North,Kano,Furniture,Furniture Item 11,1718.61,1512.37,98.23,10.5,4.4,5.9,55,Consumer
ORD01534,2025-07-11,East,Owerri,Office Supplies,Office Supplies Item 9,420.46,285.91,109.17,10.1,4.2,6.1,35,Corporate
ORD01535,2025-11-06,South,Uyo,Electronics,Electronics Item 8,971.17,699.25,118.31,26.4,3.3,7.8,27,Consumer
ORD01536,2025-01-23,North,Kano,Electronics,Electronics Item 3,997.19,717.98,233.5,7.6,4.4,3.1,59,Consumer
ORD01537,2025-10-29,East,Enugu,Office Supplies,Office Supplies Item 3,575.69,391.47,146.35,11.0,3.8,2.8,18,Consumer
ORD01538,2025-01-10,West,Ibadan,Furniture,Furniture Item 6,698.75,614.9,44.01,9.5,3.2,1.7,54,Consumer
ORD01539,2025-01-11,East,Owerri,Office Supplies,Office Supplies Item 10,199.94,135.96,56.31,6.4,3.8,3.8,18,Corporate
ORD01540,2025-04-13,West,Ibadan,Office Supplies,Office Supplies Item 12,519.55,353.29,139.47,8.6,4.2,4.6,45,Consumer
ORD01541,2025-09-05,South,Uyo,Electronics,Electronics Item 4,942.76,678.79,151.53,19.9,3.2,8.6,38,Consumer
ORD01542,2025-06-26,South,Port Harcourt,Electronics,Electronics Item 10,1310.91,943.85,224.29,18.2,3.3,8.0,42,Consumer
ORD01543,2025-03-30,North,Kano,Furniture,Furniture Item 3,679.86,598.28,45.37,8.9,3.8,4.6,49,Corporate
ORD01544,2025-03-15,North,Kano,Office Supplies,Office Supplies Item 10,441.28,300.07,118.14,8.7,4.1,4.5,34,Consumer
ORD01545,2025-08-07,North,Kano,Office Supplies,Office Supplies Item 8,567.38,385.82,131.95,14.6,5.0,5.0,35,Consumer
ORD01546,2025-12-09,South,Uyo,Office Supplies,Office Supplies Item 8,516.29,351.07,99.0,21.4,3.1,5.1,25,Consumer
ORD01547,2025-12-07,North,Kaduna,Electronics,Electronics Item 4,963.11,693.44,227.49,7.3,3.9,3.6,57,Consumer
ORD01548,2025-08-18,South,Uyo,Furniture,Furniture Item 3,1754.84,1544.26,-10.97,21.0,3.4,4.2,19,Small Business
ORD01549,2025-02-21,South,Uyo,Furniture,Furniture Item 8,1555.41,1368.76,-1.54,20.2,2.7,8.3,55,Small Business
ORD01550,2025-09-29,North,Kano,Electronics,Electronics Item 2,700.56,504.4,163.97,7.7,5.0,1.0,40,Consumer
ORD01551,2025-06-07,West,Lagos,Electronics,Electronics Item 9,1391.78,1002.08,305.73,10.1,3.8,5.1,51,Consumer
ORD01552,2025-09-05,East,Enugu,Furniture,Furniture Item 2,1922.68,1691.96,95.78,11.7,4.2,4.9,31,Consumer
ORD01553,2025-03-23,South,Uyo,Office Supplies,Office Supplies Item 1,365.65,248.64,58.06,26.9,3.4,8.8,37,Small Business
ORD01554,2025-10-16,West,Lagos,Furniture,Furniture Item 11,1800.33,1584.29,106.01,10.2,4.8,4.4,49,Consumer
ORD01555,2025-10-09,East,Enugu,Furniture,Furniture Item 13,1829.45,1609.92,119.47,9.1,4.1,5.4,59,Consumer
ORD01556,2025-09-24,South,Uyo,Office Supplies,Office Supplies Item 4,408.13,277.53,79.94,20.7,3.3,9.7,41,Corporate
ORD01557,2025-01-03,West,Ibadan,Office Supplies,Office Supplies Item 2,304.77,207.24,86.95,5.8,3.8,4.3,41,Small Business
ORD01558,2025-03-20,South,Port Harcourt,Office Supplies,Office Supplies Item 9,412.34,280.39,67.97,25.9,2.9,7.7,39,Small Business
ORD01559,2025-09-30,West,Lagos,Furniture,Furniture Item 4,2132.92,1876.97,188.18,5.3,4.6,4.4,55,Corporate
ORD01560,2025-01-25,East,Enugu,Furniture,Furniture Item 7,1229.63,1082.08,109.29,5.2,4.1,3.2,29,Consumer
ORD01561,2025-06-12,North,Kano,Office Supplies,Office Supplies Item 11,421.66,286.73,106.89,11.1,4.0,4.0,59,Corporate
ORD01562,2025-10-01,North,Kano,Office Supplies,Office Supplies Item 9,572.22,389.11,134.1,14.3,3.9,3.2,61,Small Business
ORD01563,2025-11-07,East,Enugu,Electronics,Electronics Item 3,1684.47,1212.82,387.67,8.3,3.8,3.0,61,Consumer
ORD01564,2025-05-18,South,Uyo,Electronics,Electronics Item 12,1014.85,730.69,179.17,17.2,3.0,5.5,44,Consumer
ORD01565,2025-01-07,West,Lagos,Electronics,Electronics Item 6,1171.87,843.75,279.43,6.9,4.1,4.3,21,Consumer
ORD01566,2025-12-04,North,Kaduna,Furniture,Furniture Item 9,1912.79,1683.26,60.45,14.7,3.8,4.0,28,Consumer
ORD01567,2025-06-02,South,Port Harcourt,Office Supplies,Office Supplies Item 11,477.83,324.93,88.38,22.5,3.2,5.7,62,Corporate
ORD01568,2025-07-29,West,Ibadan,Electronics,Electronics Item 10,899.36,647.54,178.82,13.5,4.5,5.2,33,Consumer
ORD01569,2025-01-29,West,Ibadan,Electronics,Electronics Item 12,681.6,490.75,137.82,13.0,4.6,4.3,53,Consumer
ORD01570,2025-05-15,West,Lagos,Office Supplies,Office Supplies Item 14,481.31,327.29,118.33,12.4,4.4,4.8,31,Consumer
ORD01571,2025-02-05,South,Port Harcourt,Office Supplies,Office Supplies Item 6,369.24,251.08,75.4,19.3,2.7,6.7,50,Consumer
ORD01572,2025-02-14,North,Kaduna,Furniture,Furniture Item 7,1377.11,1211.86,109.04,6.8,4.1,6.5,25,Consumer
ORD01573,2025-07-31,South,Uyo,Office Supplies,Office Supplies Item 5,377.37,256.61,76.48,19.6,2.3,8.4,22,Consumer
ORD01574,2025-06-30,South,Port Harcourt,Furniture,Furniture Item 12,1935.28,1703.05,41.98,16.4,3.2,9.4,36,Consumer
ORD01575,2025-04-13,South,Port Harcourt,Electronics,Electronics Item 5,949.14,683.38,160.64,18.5,3.6,5.7,30,Consumer
ORD01576,2025-05-03,South,Uyo,Office Supplies,Office Supplies Item 14,472.42,321.24,83.48,23.9,3.6,7.4,31,Consumer
ORD01577,2025-05-29,West,Ibadan,Office Supplies,Office Supplies Item 11,443.38,301.5,112.33,11.1,4.6,3.5,59,Corporate
ORD01578,2025-05-07,South,Uyo,Office Supplies,Office Supplies Item 1,375.83,255.56,81.5,17.2,2.4,9.0,41,Small Business
ORD01579,2025-06-28,East,Owerri,Electronics,Electronics Item 12,1491.71,1074.03,299.95,13.2,4.2,3.2,53,Consumer
ORD01580,2025-04-23,East,Owerri,Office Supplies,Office Supplies Item 7,261.5,177.82,60.89,14.5,3.6,2.4,44,Consumer
ORD01581,2025-05-21,South,Uyo,Furniture,Furniture Item 3,1659.8,1460.63,57.27,14.2,1.8,6.0,46,Consumer
ORD01582,2025-01-11,South,Uyo,Furniture,Furniture Item 8,1725.37,1518.33,-52.51,25.1,2.2,8.2,63,Consumer
ORD01583,2025-12-11,South,Uyo,Office Supplies,Office Supplies Item 10,629.54,428.09,119.07,21.8,3.3,8.2,22,Corporate
ORD01584,2025-01-07,West,Lagos,Electronics,Electronics Item 3,976.57,703.13,243.68,5.1,4.2,3.5,54,Corporate
ORD01585,2025-08-26,West,Lagos,Office Supplies,Office Supplies Item 8,545.97,371.26,132.93,12.8,4.0,3.7,45,Small Business
ORD01586,2025-12-25,West,Lagos,Office Supplies,Office Supplies Item 10,506.08,344.13,143.58,6.0,4.6,4.1,62,Small Business
ORD01587,2025-03-16,North,Kaduna,Office Supplies,Office Supplies Item 7,292.08,198.61,74.56,10.8,3.7,1.7,30,Corporate
ORD01588,2025-10-06,North,Kano,Electronics,Electronics Item 11,1111.17,800.04,253.11,8.7,4.5,3.3,41,Consumer
ORD01589,2025-04-15,West,Lagos,Office Supplies,Office Supplies Item 13,560.56,381.18,156.96,6.7,4.1,3.3,27,Corporate
ORD01590,2025-06-03,South,Uyo,Office Supplies,Office Supplies Item 13,406.0,276.08,70.4,24.4,3.0,9.3,59,Corporate
ORD01591,2025-06-15,East,Enugu,Electronics,Electronics Item 1,1370.69,986.89,307.46,9.3,4.6,1.7,53,Consumer
ORD01592,2025-09-17,West,Lagos,Electronics,Electronics Item 10,937.1,674.71,182.31,14.2,3.9,3.6,64,Consumer
ORD01593,2025-10-27,North,Kano,Furniture,Furniture Item 11,1943.95,1710.67,128.16,9.0,3.7,4.5,32,Consumer
ORD01594,2025-04-13,South,Uyo,Electronics,Electronics Item 7,930.3,669.81,164.34,17.2,3.4,9.0,42,Consumer
ORD01595,2025-08-18,North,Kano,Office Supplies,Office Supplies Item 7,555.56,377.78,160.5,5.2,4.9,3.5,42,Consumer
ORD01596,2025-04-21,East,Owerri,Furniture,Furniture Item 7,1645.41,1447.96,108.36,9.0,4.1,6.2,50,Consumer
ORD01597,2025-03-18,South,Port Harcourt,Furniture,Furniture Item 1,1665.97,1466.05,-81.39,28.1,2.8,7.4,37,Consumer
ORD01598,2025-10-08,South,Uyo,Electronics,Electronics Item 11,1293.63,931.42,187.49,22.5,3.2,9.1,31,Consumer
ORD01599,2025-09-09,South,Uyo,Electronics,Electronics Item 14,1535.79,1105.77,208.93,24.0,4.0,7.0,57,Consumer
ORD01600,2025-03-20,West,Ibadan,Office Supplies,Office Supplies Item 7,436.56,296.86,122.73,6.5,4.4,4.6,57,Consumer
ORD01601,2025-08-20,North,Kaduna,Furniture,Furniture Item 11,1209.94,1064.75,102.92,5.8,3.9,1.5,53,Small Business
ORD01602,2025-09-10,East,Owerri,Office Supplies,Office Supplies Item 11,560.59,381.2,133.35,13.7,4.8,2.1,62,Corporate
ORD01603,2025-04-05,East,Owerri,Electronics,Electronics Item 5,1166.26,839.71,267.14,8.5,4.0,3.8,33,Small Business
ORD01604,2025-02-25,West,Ibadan,Furniture,Furniture Item 4,1919.42,1689.09,111.38,10.3,3.9,4.2,32,Small Business
ORD01605,2025-05-26,East,Owerri,Furniture,Furniture Item 7,1306.29,1149.53,115.09,5.3,4.7,4.7,23,Small Business
ORD01606,2025-01-31,West,Ibadan,Furniture,Furniture Item 7,1338.36,1177.75,69.06,11.4,3.2,4.6,35,Corporate
ORD01607,2025-05-13,East,Owerri,Office Supplies,Office Supplies Item 5,358.24,243.6,94.52,9.4,3.9,4.9,38,Consumer
ORD01608,2025-06-22,South,Uyo,Office Supplies,Office Supplies Item 6,427.03,290.38,99.33,14.6,3.2,8.7,48,Small Business
ORD01609,2025-05-25,East,Enugu,Office Supplies,Office Supplies Item 7,381.64,259.52,93.45,12.5,4.6,6.1,37,Small Business
ORD01610,2025-08-25,North,Kano,Electronics,Electronics Item 14,1402.56,1009.84,345.05,5.7,3.9,6.2,39,Consumer
ORD01611,2025-08-22,South,Uyo,Office Supplies,Office Supplies Item 12,495.92,337.22,95.83,21.1,3.6,7.3,48,Consumer
ORD01612,2025-12-19,South,Uyo,Furniture,Furniture Item 13,1418.4,1248.19,-5.39,20.6,3.2,9.5,58,Consumer
ORD01613,2025-08-15,South,Port Harcourt,Electronics,Electronics Item 12,1554.05,1118.92,246.12,20.3,2.9,8.0,38,Consumer
ORD01614,2025-06-04,South,Uyo,Furniture,Furniture Item 1,1468.03,1291.87,44.34,15.0,3.3,9.8,21,Consumer
ORD01615,2025-03-02,South,Port Harcourt,Office Supplies,Office Supplies Item 11,291.54,198.24,46.0,27.0,3.8,6.7,47,Consumer
ORD01616,2025-11-20,East,Enugu,Furniture,Furniture Item 5,2081.6,1831.81,83.55,13.3,3.9,5.3,43,Consumer
ORD01617,2025-02-02,South,Port Harcourt,Office Supplies,Office Supplies Item 5,556.68,378.54,105.57,21.7,3.3,6.8,20,Corporate
ORD01618,2025-09-29,South,Port Harcourt,Electronics,Electronics Item 13,956.66,688.79,166.7,17.6,2.8,8.5,52,Small Business
ORD01619,2025-05-30,South,Uyo,Office Supplies,Office Supplies Item 3,235.79,160.33,42.98,23.0,3.3,7.9,58,Corporate
ORD01620,2025-05-30,South,Port Harcourt,Office Supplies,Office Supplies Item 7,465.3,316.4,90.99,20.7,3.4,9.6,34,Consumer
ORD01621,2025-11-02,North,Kano,Office Supplies,Office Supplies Item 3,684.2,465.26,167.28,12.6,4.6,2.6,54,Consumer
ORD01622,2025-12-31,South,Port Harcourt,Office Supplies,Office Supplies Item 3,469.96,319.57,90.66,21.2,3.0,7.7,55,Consumer
ORD01623,2025-01-27,West,Lagos,Office Supplies,Office Supplies Item 1,349.7,237.8,90.0,10.4,3.9,2.5,60,Small Business
ORD01624,2025-04-15,North,Kaduna,Office Supplies,Office Supplies Item 10,667.75,454.07,155.33,14.6,3.8,2.9,36,Corporate
ORD01625,2025-06-22,South,Port Harcourt,Furniture,Furniture Item 14,1614.49,1420.75,69.38,12.8,3.1,5.6,28,Consumer
ORD01626,2025-05-02,North,Kaduna,Furniture,Furniture Item 9,1469.19,1292.89,69.62,12.1,4.3,4.6,20,Small Business
ORD01627,2025-12-12,North,Kaduna,Office Supplies,Office Supplies Item 5,481.71,327.56,133.39,7.2,4.2,4.2,43,Corporate
ORD01628,2025-12-22,North,Kaduna,Furniture,Furniture Item 12,2056.24,1809.49,146.57,8.1,4.5,4.1,39,Corporate
ORD01629,2025-05-09,South,Uyo,Office Supplies,Office Supplies Item 4,474.18,322.44,104.94,16.4,3.0,7.9,44,Small Business
ORD01630,2025-04-06,East,Enugu,Electronics,Electronics Item 8,1201.58,865.13,240.48,13.3,4.3,3.0,49,Corporate
ORD01631,2025-05-08,South,Port Harcourt,Furniture,Furniture Item 9,1660.5,1461.24,-13.14,21.3,3.6,7.0,46,Consumer
ORD01632,2025-11-11,South,Uyo,Electronics,Electronics Item 5,891.0,641.52,130.88,22.2,3.4,6.1,45,Consumer
ORD01633,2025-06-15,North,Kano,Office Supplies,Office Supplies Item 12,404.29,274.92,101.2,11.6,4.2,3.2,37,Corporate
ORD01634,2025-04-02,West,Lagos,Furniture,Furniture Item 9,360.67,317.39,14.92,13.1,4.3,2.9,51,Consumer
ORD01635,2025-12-04,West,Lagos,Furniture,Furniture Item 14,2168.2,1908.01,120.18,10.8,3.6,3.8,34,Consumer
ORD01636,2025-01-07,West,Lagos,Office Supplies,Office Supplies Item 8,444.97,302.58,107.84,12.9,4.0,3.1,63,Corporate
ORD01637,2025-10-28,North,Kaduna,Electronics,Electronics Item 12,1171.23,843.29,288.24,5.7,4.9,2.3,25,Consumer
ORD01638,2025-03-12,South,Uyo,Office Supplies,Office Supplies Item 4,323.29,219.84,63.21,20.7,3.0,6.8,62,Consumer
ORD01639,2025-10-30,West,Lagos,Office Supplies,Office Supplies Item 6,393.55,267.62,104.64,9.0,4.5,3.7,53,Consumer
ORD01640,2025-10-16,South,Port Harcourt,Office Supplies,Office Supplies Item 3,554.39,376.99,97.87,23.9,2.8,7.4,33,Small Business
ORD01641,2025-09-05,East,Owerri,Office Supplies,Office Supplies Item 6,523.82,356.19,129.68,12.1,4.3,2.1,23,Consumer
ORD01642,2025-02-08,South,Uyo,Furniture,Furniture Item 3,1407.13,1238.27,12.49,18.5,3.2,10.8,37,Consumer
ORD01643,2025-04-01,West,Ibadan,Office Supplies,Office Supplies Item 13,446.07,303.33,125.35,6.5,3.9,6.6,64,Consumer
ORD01644,2025-06-30,South,Port Harcourt,Furniture,Furniture Item 6,1470.4,1293.95,48.52,14.5,2.4,7.7,57,Corporate
ORD01645,2025-04-02,North,Kaduna,Electronics,Electronics Item 9,833.05,599.8,168.59,12.9,4.3,2.4,61,Corporate
ORD01646,2025-07-08,North,Kano,Furniture,Furniture Item 5,1706.45,1501.68,143.09,6.0,4.7,2.3,41,Corporate
ORD01647,2025-05-31,West,Ibadan,Furniture,Furniture Item 5,1847.77,1626.04,135.61,7.8,4.1,5.4,53,Small Business
ORD01648,2025-04-16,South,Uyo,Furniture,Furniture Item 8,944.34,831.02,-3.58,20.6,3.5,8.9,40,Small Business
ORD01649,2025-03-15,West,Lagos,Electronics,Electronics Item 13,531.25,382.5,122.93,8.1,4.5,3.2,31,Corporate
ORD01650,2025-10-23,North,Kano,Furniture,Furniture Item 13,2073.54,1824.72,139.16,8.8,4.7,4.0,57,Consumer
ORD01651,2025-09-20,West,Lagos,Electronics,Electronics Item 3,1270.0,914.4,269.97,11.2,4.4,4.8,56,Consumer
ORD01652,2025-12-16,South,Uyo,Furniture,Furniture Item 13,2083.21,1833.22,42.14,16.6,3.1,8.0,56,Small Business
ORD01653,2025-05-15,West,Lagos,Furniture,Furniture Item 3,1469.95,1293.55,47.01,14.7,4.3,4.6,52,Corporate
ORD01654,2025-08-25,West,Lagos,Furniture,Furniture Item 2,1751.85,1541.63,67.07,13.6,3.9,2.6,34,Consumer
ORD01655,2025-04-20,East,Owerri,Office Supplies,Office Supplies Item 10,423.67,288.09,114.14,8.4,4.7,3.4,51,Small Business
ORD01656,2025-07-03,West,Lagos,Office Supplies,Office Supplies Item 14,456.43,310.37,117.7,10.4,4.1,3.8,56,Small Business
ORD01657,2025-02-21,East,Owerri,Office Supplies,Office Supplies Item 4,238.16,161.95,55.97,14.2,4.2,3.6,37,Corporate
ORD01658,2025-08-08,North,Kaduna,Office Supplies,Office Supplies Item 10,239.57,162.91,63.02,9.5,5.0,3.6,41,Consumer
ORD01659,2025-06-29,North,Kaduna,Electronics,Electronics Item 6,869.64,626.14,186.79,10.9,4.0,2.9,52,Small Business
ORD01660,2025-11-13,East,Enugu,Electronics,Electronics Item 5,825.88,594.63,196.67,7.0,4.0,5.3,21,Small Business
ORD01661,2025-03-18,West,Lagos,Office Supplies,Office Supplies Item 11,474.42,322.6,124.12,9.7,4.4,4.6,25,Small Business
ORD01662,2025-02-04,North,Kano,Furniture,Furniture Item 9,1554.53,1367.99,67.41,12.8,3.8,4.2,35,Small Business
ORD01663,2025-01-02,South,Uyo,Furniture,Furniture Item 4,1306.18,1149.44,25.42,16.8,3.6,10.3,60,Consumer
ORD01664,2025-04-10,South,Uyo,Electronics,Electronics Item 7,1244.46,896.01,194.13,20.7,3.6,7.4,46,Consumer
ORD01665,2025-03-14,West,Lagos,Electronics,Electronics Item 6,511.4,368.21,106.13,12.1,3.8,4.2,18,Consumer
ORD01666,2025-06-22,South,Port Harcourt,Electronics,Electronics Item 8,1309.35,942.73,208.09,20.2,4.2,9.1,41,Consumer
ORD01667,2025-02-02,South,Uyo,Furniture,Furniture Item 6,1252.68,1102.35,-21.88,22.9,2.9,8.3,58,Corporate
ORD01668,2025-06-01,East,Owerri,Office Supplies,Office Supplies Item 2,407.88,277.36,116.0,5.9,4.2,3.5,64,Corporate
ORD01669,2025-03-01,South,Port Harcourt,Office Supplies,Office Supplies Item 2,373.84,254.21,87.92,14.1,2.4,8.2,22,Corporate
ORD01670,2025-12-08,North,Kano,Electronics,Electronics Item 14,1451.92,1045.38,287.04,13.7,4.4,7.1,53,Corporate
ORD01671,2025-12-20,East,Enugu,Office Supplies,Office Supplies Item 10,521.6,354.69,126.78,12.8,3.8,6.5,52,Small Business
ORD01672,2025-07-10,West,Ibadan,Electronics,Electronics Item 11,1058.68,762.25,237.31,9.3,4.4,2.8,63,Corporate
ORD01673,2025-08-31,South,Port Harcourt,Electronics,Electronics Item 11,901.24,648.9,132.94,22.1,4.1,7.6,27,Corporate
ORD01674,2025-06-27,North,Kaduna,Furniture,Furniture Item 2,1779.17,1565.67,159.67,5.0,4.4,1.1,60,Corporate
ORD01675,2025-08-18,East,Enugu,Electronics,Electronics Item 12,1517.62,1092.69,370.74,6.0,4.5,3.3,49,Small Business
ORD01676,2025-10-19,East,Enugu,Furniture,Furniture Item 6,1733.49,1525.47,103.95,10.0,4.5,4.4,51,Small Business
ORD01677,2025-03-31,South,Port Harcourt,Electronics,Electronics Item 12,1053.07,758.21,163.39,20.8,2.6,7.0,37,Small Business
ORD01678,2025-12-26,South,Port Harcourt,Office Supplies,Office Supplies Item 12,391.38,266.14,89.67,15.1,2.9,7.9,45,Consumer
ORD01679,2025-09-04,South,Port Harcourt,Office Supplies,Office Supplies Item 2,587.3,399.37,132.61,15.7,2.7,6.5,46,Corporate
ORD01680,2025-10-21,South,Uyo,Furniture,Furniture Item 10,1491.58,1312.59,-21.31,22.4,2.9,8.0,45,Small Business
ORD01681,2025-07-15,East,Enugu,Electronics,Electronics Item 2,1386.91,998.57,323.33,7.8,4.0,5.6,21,Consumer
ORD01682,2025-08-24,North,Kano,Office Supplies,Office Supplies Item 4,725.94,493.64,201.61,7.0,4.3,2.9,64,Consumer
ORD01683,2025-08-16,South,Uyo,Furniture,Furniture Item 5,1256.94,1106.11,-54.43,27.2,2.9,8.2,31,Small Business
ORD01684,2025-01-30,North,Kaduna,Electronics,Electronics Item 3,1153.19,830.29,239.51,12.1,4.4,6.0,59,Consumer
ORD01685,2025-09-28,West,Ibadan,Electronics,Electronics Item 7,1130.36,813.86,247.63,10.2,4.6,4.2,56,Corporate
ORD01686,2025-05-16,South,Port Harcourt,Office Supplies,Office Supplies Item 3,321.77,218.8,66.67,18.8,3.2,8.1,43,Consumer
ORD01687,2025-05-06,West,Lagos,Furniture,Furniture Item 5,1848.63,1626.8,140.26,7.4,4.2,4.6,30,Consumer
ORD01688,2025-10-27,West,Ibadan,Office Supplies,Office Supplies Item 12,519.33,353.14,121.82,14.2,3.7,4.4,28,Consumer
ORD01689,2025-02-03,South,Uyo,Office Supplies,Office Supplies Item 13,413.33,281.07,84.57,19.2,2.7,10.2,55,Consumer
ORD01690,2025-08-16,North,Kano,Office Supplies,Office Supplies Item 9,354.12,240.8,88.28,11.8,4.5,4.6,18,Consumer
ORD01691,2025-11-23,West,Ibadan,Electronics,Electronics Item 12,1268.24,913.13,285.67,9.1,4.2,4.3,44,Corporate
ORD01692,2025-02-27,West,Ibadan,Furniture,Furniture Item 12,1687.93,1485.38,56.51,14.4,4.7,2.3,35,Small Business
ORD01693,2025-04-26,South,Port Harcourt,Furniture,Furniture Item 11,2067.92,1819.77,-2.48,20.2,4.2,9.4,32,Consumer
ORD01694,2025-08-25,South,Port Harcourt,Electronics,Electronics Item 8,1159.86,835.1,198.43,18.2,2.7,5.9,58,Small Business
ORD01695,2025-08-13,East,Owerri,Office Supplies,Office Supplies Item 13,572.82,389.52,141.49,12.2,5.0,2.9,49,Consumer
ORD01696,2025-04-17,West,Lagos,Office Supplies,Office Supplies Item 6,394.89,268.52,90.85,15.0,4.7,4.4,34,Corporate
ORD01697,2025-09-18,South,Uyo,Furniture,Furniture Item 7,2056.22,1809.47,-19.32,21.6,3.8,5.1,21,Small Business
ORD01698,2025-09-19,South,Uyo,Electronics,Electronics Item 6,672.55,484.23,124.52,15.8,3.1,8.5,43,Consumer
ORD01699,2025-10-11,South,Uyo,Furniture,Furniture Item 2,1407.65,1238.73,-16.73,22.0,2.8,8.0,29,Corporate
ORD01700,2025-11-12,South,Uyo,Electronics,Electronics Item 1,1055.0,759.6,115.26,28.5,2.7,9.5,41,Consumer
ORD01701,2025-05-15,West,Ibadan,Office Supplies,Office Supplies Item 10,460.59,313.2,111.44,13.0,3.5,4.6,55,Consumer
ORD01702,2025-01-09,South,Port Harcourt,Electronics,Electronics Item 12,704.39,507.16,132.64,15.3,3.6,9.2,39,Consumer
ORD01703,2025-06-30,West,Ibadan,Furniture,Furniture Item 6,1649.61,1451.65,144.0,5.5,3.6,5.0,44,Consumer
ORD01704,2025-12-18,East,Enugu,Office Supplies,Office Supplies Item 6,357.19,242.89,89.98,11.4,4.1,4.6,64,Corporate
ORD01705,2025-06-07,West,Lagos,Furniture,Furniture Item 14,1466.94,1290.9,76.2,11.3,4.0,4.3,54,Consumer
ORD01706,2025-06-10,West,Lagos,Furniture,Furniture Item 1,1836.2,1615.86,125.49,8.6,4.1,4.0,44,Corporate
